Mod:Item:MetaData, Localized Name
appliedenergistics2:facade:0, Fachada de Cabos - Accented Raw Stone Tiles
appliedenergistics2:facade:0, Fachada de Cabos - Accented Corrosive Stone Tiles
appliedenergistics2:facade:0, Fachada de Cabos - Accented Destructive Stone Tiles
appliedenergistics2:facade:0, Fachada de Cabos - Accented Vengeful Stone Tiles
appliedenergistics2:facade:0, Fachada de Cabos - Accented Steadfast Stone Tiles
appliedenergistics2:facade:0, Fachada de Cabos - Raw Stone
appliedenergistics2:facade:0, Fachada de Cabos - Corrosive Stone
appliedenergistics2:facade:0, Fachada de Cabos - Destructive Stone
appliedenergistics2:facade:0, Fachada de Cabos - Vengeful Stone
appliedenergistics2:facade:0, Fachada de Cabos - Steadfast Stone
appliedenergistics2:facade:0, Fachada de Cabos - Polished Raw Stone
appliedenergistics2:facade:0, Fachada de Cabos - Polished Corrosive Stone
appliedenergistics2:facade:0, Fachada de Cabos - Polished Destructive Stone
appliedenergistics2:facade:0, Fachada de Cabos - Polished Vengeful Stone
appliedenergistics2:facade:0, Fachada de Cabos - Polished Steadfast Stone
appliedenergistics2:facade:0, Fachada de Cabos - Raw Demon Alloy
appliedenergistics2:facade:0, Fachada de Cabos - Corrosive Demon Alloy
appliedenergistics2:facade:0, Fachada de Cabos - Destructive Demon Alloy
appliedenergistics2:facade:0, Fachada de Cabos - Vengeful Demon Alloy
appliedenergistics2:facade:0, Fachada de Cabos - Steadfast Demon Alloy
appliedenergistics2:facade:0, Fachada de Cabos - Raw Stone Pillar
appliedenergistics2:facade:0, Fachada de Cabos - Corrosive Stone Pillar
appliedenergistics2:facade:0, Fachada de Cabos - Destructive Stone Pillar
appliedenergistics2:facade:0, Fachada de Cabos - Vengeful Stone Pillar
appliedenergistics2:facade:0, Fachada de Cabos - Steadfast Stone Pillar
appliedenergistics2:facade:0, Fachada de Cabos - Accented Raw Stone Pillar
appliedenergistics2:facade:0, Fachada de Cabos - Accented Corrosive Stone Pillar
appliedenergistics2:facade:0, Fachada de Cabos - Accented Destructive Stone Pillar
appliedenergistics2:facade:0, Fachada de Cabos - Accented Vengeful Stone Pillar
appliedenergistics2:facade:0, Fachada de Cabos - Accented Steadfast Stone Pillar
appliedenergistics2:facade:0, Fachada de Cabos - Raw Stone Pillar Cap
appliedenergistics2:facade:0, Fachada de Cabos - Corrosive Stone Pillar Cap
appliedenergistics2:facade:0, Fachada de Cabos - Destructive Stone Pillar Cap
appliedenergistics2:facade:0, Fachada de Cabos - Vengeful Stone Pillar Cap
appliedenergistics2:facade:0, Fachada de Cabos - Steadfast Stone Pillar Cap
appliedenergistics2:facade:0, Fachada de Cabos - Raw Demon Eye
appliedenergistics2:facade:0, Fachada de Cabos - Corrosive Demon Eye
appliedenergistics2:facade:0, Fachada de Cabos - Destructive Demon Eye
appliedenergistics2:facade:0, Fachada de Cabos - Vengeful Demon Eye
appliedenergistics2:facade:0, Fachada de Cabos - Steadfast Demon Eye
appliedenergistics2:facade:0, Fachada de Cabos - Solid Compact Machine Wall
appliedenergistics2:facade:0, Fachada de Cabos - Compact Machine Wall
appliedenergistics2:facade:0, Fachada de Cabos - Minério de Cristal
appliedenergistics2:facade:0, Fachada de Cabos - Block of Crystal
appliedenergistics2:facade:0, Fachada de Cabos - Block of Fiery Crystal
appliedenergistics2:facade:0, Fachada de Cabos - Block of Icy Crystal
appliedenergistics2:facade:0, Fachada de Cabos - Block of Stormy Crystal
appliedenergistics2:facade:0, Fachada de Cabos - Block of Dark Crystal
appliedenergistics2:facade:0, Fachada de Cabos - Block of Verdant Crystal
appliedenergistics2:facade:0, Fachada de Cabos - Block of Mystical Crystal
appliedenergistics2:facade:0, Fachada de Cabos - Block of Radiant Crystal
appliedenergistics2:facade:0, Fachada de Cabos - Runestone
appliedenergistics2:facade:0, Fachada de Cabos - Runestone
appliedenergistics2:facade:0, Fachada de Cabos - Runestone
appliedenergistics2:facade:0, Fachada de Cabos - Runestone
appliedenergistics2:facade:0, Fachada de Cabos - Runestone
appliedenergistics2:facade:0, Fachada de Cabos - Runestone
appliedenergistics2:facade:0, Fachada de Cabos - Runestone
appliedenergistics2:facade:0, Fachada de Cabos - Runestone Pedestal
appliedenergistics2:facade:0, Fachada de Cabos - Runestone Pedestal
appliedenergistics2:facade:0, Fachada de Cabos - Runestone Pedestal
appliedenergistics2:facade:0, Fachada de Cabos - Runestone Pedestal
appliedenergistics2:facade:0, Fachada de Cabos - Runestone Pedestal
appliedenergistics2:facade:0, Fachada de Cabos - Runestone Pedestal
appliedenergistics2:facade:0, Fachada de Cabos - Runestone Pedestal
appliedenergistics2:facade:0, Fachada de Cabos - Gilded Oak Wood
appliedenergistics2:facade:0, Fachada de Cabos - Gilded Spruce Wood
appliedenergistics2:facade:0, Fachada de Cabos - Gilded Birch Wood
appliedenergistics2:facade:0, Fachada de Cabos - Gilded Jungle Wood
appliedenergistics2:facade:0, Fachada de Cabos - Gilded Acacia Wood
appliedenergistics2:facade:0, Fachada de Cabos - Gilded Dark Oak Wood
appliedenergistics2:facade:0, Fachada de Cabos - Gilded Twilight Oak Wood
appliedenergistics2:facade:0, Fachada de Cabos - Gilded Canopy Wood
appliedenergistics2:facade:0, Fachada de Cabos - Gilded Mangrove Wood
appliedenergistics2:facade:0, Fachada de Cabos - Gilded Darkwood
appliedenergistics2:facade:0, Fachada de Cabos - Gilded Timewood
appliedenergistics2:facade:0, Fachada de Cabos - Gilded Transwood
appliedenergistics2:facade:0, Fachada de Cabos - Gilded Minewood
appliedenergistics2:facade:0, Fachada de Cabos - Gilded Sortingwood
appliedenergistics2:facade:0, Fachada de Cabos - Electrical Steel Block
appliedenergistics2:facade:0, Fachada de Cabos - Infinity Dust Block
appliedenergistics2:facade:0, Fachada de Cabos - Compressed Infinity Dust Block
appliedenergistics2:facade:0, Fachada de Cabos - Double Compressed Infinity Dust Block
appliedenergistics2:facade:0, Fachada de Cabos - Reinforced Obsidian
appliedenergistics2:facade:0, Fachada de Cabos - Machine Chassis (decoration block)
appliedenergistics2:facade:0, Fachada de Cabos - Blank Machine (decoration block)
appliedenergistics2:facade:0, Fachada de Cabos - Machine Tops (decoration block)
appliedenergistics2:facade:0, Fachada de Cabos - Machine Sides (decoration block)
appliedenergistics2:facade:0, Fachada de Cabos - Machine Backs (decoration block)
appliedenergistics2:facade:0, Fachada de Cabos - Machine with sides (decoration block)
appliedenergistics2:facade:0, Fachada de Cabos - Machine width backs (decoration block)
appliedenergistics2:facade:0, Fachada de Cabos - Blank Soul Machine (decoration block)
appliedenergistics2:facade:0, Fachada de Cabos - Soul Machine Tops (decoration block)
appliedenergistics2:facade:0, Fachada de Cabos - Soul Machine Sides (decoration block)
appliedenergistics2:facade:0, Fachada de Cabos - Soul Machine Backs (decoration block)
appliedenergistics2:facade:0, Fachada de Cabos - Soul Machine with sides (decoration block)
appliedenergistics2:facade:0, Fachada de Cabos - Soul Machine width backs (decoration block)
appliedenergistics2:facade:0, Fachada de Cabos - Red Machine (decoration block)
appliedenergistics2:facade:0, Fachada de Cabos - Broken Spawner (decoration block)
appliedenergistics2:facade:0, Fachada de Cabos - Invisible Block (decoration block)
appliedenergistics2:facade:0, Fachada de Cabos - Alloy Smelter (decoration block)
appliedenergistics2:facade:0, Fachada de Cabos - Item Buffer (decoration block)
appliedenergistics2:facade:0, Fachada de Cabos - Power Buffer (decoration block)
appliedenergistics2:facade:0, Fachada de Cabos - Omni Buffer (decoration block)
appliedenergistics2:facade:0, Fachada de Cabos - Creative Buffer (decoration block)
appliedenergistics2:facade:0, Fachada de Cabos - Crafter (decoration block)
appliedenergistics2:facade:0, Fachada de Cabos - Painting Machine (decoration block)
appliedenergistics2:facade:0, Fachada de Cabos - Power Monitor (decoration block)
appliedenergistics2:facade:0, Fachada de Cabos - SAG Mill (decoration block)
appliedenergistics2:facade:0, Fachada de Cabos - Slice'N'Splice (decoration block)
appliedenergistics2:facade:0, Fachada de Cabos - Stirling Generator (decoration block)
appliedenergistics2:facade:0, Fachada de Cabos - Fluid Tank (decoration block)
appliedenergistics2:facade:0, Fachada de Cabos - Pressurized Fluid Tank (decoration block)
appliedenergistics2:facade:0, Fachada de Cabos - Travel Anchor (decoration block)
appliedenergistics2:facade:0, Fachada de Cabos - Vacuum Chest (decoration block)
appliedenergistics2:facade:0, Fachada de Cabos - Wireless Charger (decoration block)
appliedenergistics2:facade:0, Fachada de Cabos - XP Vacuum (decoration block)
appliedenergistics2:facade:0, Fachada de Cabos - Simple Alloy Smelter (decoration block)
appliedenergistics2:facade:0, Fachada de Cabos - Simple Stirling Generator (decoration block)
appliedenergistics2:facade:0, Fachada de Cabos - Wired Charger (decoration block)
appliedenergistics2:facade:0, Fachada de Cabos - Simple Sagmill (decoration block)
appliedenergistics2:facade:0, Fachada de Cabos - Industrial Insulation
appliedenergistics2:facade:0, Fachada de Cabos - Confusion Charge
appliedenergistics2:facade:0, Fachada de Cabos - Concussion Charge
appliedenergistics2:facade:0, Fachada de Cabos - Ender Charge
appliedenergistics2:facade:0, Fachada de Cabos - Crude Steel Block
appliedenergistics2:facade:0, Fachada de Cabos - Wireless Charging Antenna Extension
appliedenergistics2:facade:0, Fachada de Cabos - Bloco de Flux
appliedenergistics2:facade:0, Fachada de Cabos - Arcane Base Block
appliedenergistics2:facade:0, Fachada de Cabos - Chiseled Arcane Base Block
appliedenergistics2:facade:0, Fachada de Cabos - Dark Stone
appliedenergistics2:facade:0, Fachada de Cabos - Dark Runestone
appliedenergistics2:facade:0, Fachada de Cabos - Arcane Dark Stone
appliedenergistics2:facade:0, Fachada de Cabos - Dark Stone Bricks
appliedenergistics2:facade:0, Fachada de Cabos - Carved Dark Stone Bricks
appliedenergistics2:facade:0, Fachada de Cabos - Runic Carved Dark Stone Bricks
appliedenergistics2:facade:0, Fachada de Cabos - Arcane Carved Dark Stone Bricks
appliedenergistics2:facade:0, Fachada de Cabos - Dark Nether Star Block
appliedenergistics2:facade:0, Fachada de Cabos - Runestone
appliedenergistics2:facade:0, Fachada de Cabos - Arcane Crystal Ore
appliedenergistics2:facade:0, Fachada de Cabos - Arcane Crystal Block
appliedenergistics2:facade:0, Fachada de Cabos - Arcane Gold Block
appliedenergistics2:facade:0, Fachada de Cabos - Edelwood Planks
appliedenergistics2:facade:0, Fachada de Cabos - Arcane Edelwood Planks
appliedenergistics2:facade:0, Fachada de Cabos - Cherrywood Log
appliedenergistics2:facade:0, Fachada de Cabos - Cherrywood
appliedenergistics2:facade:0, Fachada de Cabos - Cherrywood Leaves
appliedenergistics2:facade:0, Fachada de Cabos - Cherrywood Planks
appliedenergistics2:facade:0, Fachada de Cabos - Carved Cherrywood Planks
appliedenergistics2:facade:0, Fachada de Cabos - Mysterywood Log
appliedenergistics2:facade:0, Fachada de Cabos - Mysterywood
appliedenergistics2:facade:0, Fachada de Cabos - Mysterywood Leaves
appliedenergistics2:facade:0, Fachada de Cabos - Mysterywood Planks
appliedenergistics2:facade:0, Fachada de Cabos - Bloco de Ósmio
appliedenergistics2:facade:0, Fachada de Cabos - Bloco de Bronze
appliedenergistics2:facade:0, Fachada de Cabos - Obsidiana Refinada
appliedenergistics2:facade:0, Fachada de Cabos - Bloco de Carvão Vegetal
appliedenergistics2:facade:0, Fachada de Cabos - Pedra Luminosa Refinada
appliedenergistics2:facade:0, Fachada de Cabos - Bloco de Aço
appliedenergistics2:facade:0, Fachada de Cabos - Moldura do Teletransportador
appliedenergistics2:facade:0, Fachada de Cabos - Carcaça de Aço
appliedenergistics2:facade:0, Fachada de Cabos - Tanque Dinâmico
appliedenergistics2:facade:0, Fachada de Cabos - Vidro Estrutural
appliedenergistics2:facade:0, Fachada de Cabos - Válvula Dinâmica
appliedenergistics2:facade:0, Fachada de Cabos - Bloco de Cobre
appliedenergistics2:facade:0, Fachada de Cabos - Bloco de Estanho
appliedenergistics2:facade:0, Fachada de Cabos - Controlador de Evaporação Térmica
appliedenergistics2:facade:0, Fachada de Cabos - Válvula de Evaporação Térmica
appliedenergistics2:facade:0, Fachada de Cabos - Minério de Ósmio
appliedenergistics2:facade:0, Fachada de Cabos - Minério de Cobre
appliedenergistics2:facade:0, Fachada de Cabos - Minério de Estanho
appliedenergistics2:facade:0, Fachada de Cabos - TNT de Obsidiana
appliedenergistics2:facade:0, Fachada de Cabos - §8Preto Bloco de Plástico
appliedenergistics2:facade:0, Fachada de Cabos - §cVermelho Bloco de Plástico
appliedenergistics2:facade:0, Fachada de Cabos - §2Verde Bloco de Plástico
appliedenergistics2:facade:0, Fachada de Cabos - §6Marrom Bloco de Plástico
appliedenergistics2:facade:0, Fachada de Cabos - §1Azul Bloco de Plástico
appliedenergistics2:facade:0, Fachada de Cabos - §5Lilás Bloco de Plástico
appliedenergistics2:facade:0, Fachada de Cabos - §3Ciano Bloco de Plástico
appliedenergistics2:facade:0, Fachada de Cabos - §7Cinza Claro Bloco de Plástico
appliedenergistics2:facade:0, Fachada de Cabos - §8Cinza Bloco de Plástico
appliedenergistics2:facade:0, Fachada de Cabos - §dRosa Bloco de Plástico
appliedenergistics2:facade:0, Fachada de Cabos - §aVerde Limão Bloco de Plástico
appliedenergistics2:facade:0, Fachada de Cabos - §eAmarelo Bloco de Plástico
appliedenergistics2:facade:0, Fachada de Cabos - §9Azul Claro Bloco de Plástico
appliedenergistics2:facade:0, Fachada de Cabos - §dMagenta Bloco de Plástico
appliedenergistics2:facade:0, Fachada de Cabos - §6Laranja Bloco de Plástico
appliedenergistics2:facade:0, Fachada de Cabos - §fBranco Bloco de Plástico
appliedenergistics2:facade:0, Fachada de Cabos - §8Preto Bloco de Plástico Liso
appliedenergistics2:facade:0, Fachada de Cabos - §cVermelho Bloco de Plástico Liso
appliedenergistics2:facade:0, Fachada de Cabos - §2Verde Bloco de Plástico Liso
appliedenergistics2:facade:0, Fachada de Cabos - §6Marrom Bloco de Plástico Liso
appliedenergistics2:facade:0, Fachada de Cabos - §1Azul Bloco de Plástico Liso
appliedenergistics2:facade:0, Fachada de Cabos - §5Lilás Bloco de Plástico Liso
appliedenergistics2:facade:0, Fachada de Cabos - §3Ciano Bloco de Plástico Liso
appliedenergistics2:facade:0, Fachada de Cabos - §7Cinza Claro Bloco de Plástico Liso
appliedenergistics2:facade:0, Fachada de Cabos - §8Cinza Bloco de Plástico Liso
appliedenergistics2:facade:0, Fachada de Cabos - §dRosa Bloco de Plástico Liso
appliedenergistics2:facade:0, Fachada de Cabos - §aVerde Limão Bloco de Plástico Liso
appliedenergistics2:facade:0, Fachada de Cabos - §eAmarelo Bloco de Plástico Liso
appliedenergistics2:facade:0, Fachada de Cabos - §9Azul Claro Bloco de Plástico Liso
appliedenergistics2:facade:0, Fachada de Cabos - §dMagenta Bloco de Plástico Liso
appliedenergistics2:facade:0, Fachada de Cabos - §6Laranja Bloco de Plástico Liso
appliedenergistics2:facade:0, Fachada de Cabos - §fBranco Bloco de Plástico Liso
appliedenergistics2:facade:0, Fachada de Cabos - §8Preto Bloco de Plástico Fluorescente
appliedenergistics2:facade:0, Fachada de Cabos - §cVermelho Bloco de Plástico Fluorescente
appliedenergistics2:facade:0, Fachada de Cabos - §2Verde Bloco de Plástico Fluorescente
appliedenergistics2:facade:0, Fachada de Cabos - §6Marrom Bloco de Plástico Fluorescente
appliedenergistics2:facade:0, Fachada de Cabos - §1Azul Bloco de Plástico Fluorescente
appliedenergistics2:facade:0, Fachada de Cabos - §5Lilás Bloco de Plástico Fluorescente
appliedenergistics2:facade:0, Fachada de Cabos - §3Ciano Bloco de Plástico Fluorescente
appliedenergistics2:facade:0, Fachada de Cabos - §7Cinza Claro Bloco de Plástico Fluorescente
appliedenergistics2:facade:0, Fachada de Cabos - §8Cinza Bloco de Plástico Fluorescente
appliedenergistics2:facade:0, Fachada de Cabos - §dRosa Bloco de Plástico Fluorescente
appliedenergistics2:facade:0, Fachada de Cabos - §aVerde Limão Bloco de Plástico Fluorescente
appliedenergistics2:facade:0, Fachada de Cabos - §eAmarelo Bloco de Plástico Fluorescente
appliedenergistics2:facade:0, Fachada de Cabos - §9Azul Claro Bloco de Plástico Fluorescente
appliedenergistics2:facade:0, Fachada de Cabos - §dMagenta Bloco de Plástico Fluorescente
appliedenergistics2:facade:0, Fachada de Cabos - §6Laranja Bloco de Plástico Fluorescente
appliedenergistics2:facade:0, Fachada de Cabos - §fBranco Bloco de Plástico Fluorescente
appliedenergistics2:facade:0, Fachada de Cabos - §8Preto Bloco de Plástico Reforçado
appliedenergistics2:facade:0, Fachada de Cabos - §cVermelho Bloco de Plástico Reforçado
appliedenergistics2:facade:0, Fachada de Cabos - §2Verde Bloco de Plástico Reforçado
appliedenergistics2:facade:0, Fachada de Cabos - §6Marrom Bloco de Plástico Reforçado
appliedenergistics2:facade:0, Fachada de Cabos - §1Azul Bloco de Plástico Reforçado
appliedenergistics2:facade:0, Fachada de Cabos - §5Lilás Bloco de Plástico Reforçado
appliedenergistics2:facade:0, Fachada de Cabos - §3Ciano Bloco de Plástico Reforçado
appliedenergistics2:facade:0, Fachada de Cabos - §7Cinza Claro Bloco de Plástico Reforçado
appliedenergistics2:facade:0, Fachada de Cabos - §8Cinza Bloco de Plástico Reforçado
appliedenergistics2:facade:0, Fachada de Cabos - §dRosa Bloco de Plástico Reforçado
appliedenergistics2:facade:0, Fachada de Cabos - §aVerde Limão Bloco de Plástico Reforçado
